4,169033865
4,13705158
4,143387815
4,18114596
4,249563806
4,306268853
4,330072412
4,311850397
4,284441221
4,229421134
4,182540949
4,108218699
4,036306237
3,933531933
3,837751907
3,74188198
3,645925937
3,568894902
3,501677277
3,434009341
3,352219097
3,275160524
3,190813993
3,113958141
3,041750624
2,991235103
2,961619312
2,944623853
2,904996922
2,865605846
2,830871769
2,790130055
2,780611656
2,804839633
2,89300167
2,970431565
3,029118597
3,044869178
3,007083663
2,949408586
2,90605236
2,925046204
2,966509707
2,972716365
2,969222422
2,951200175
2,930450805
2,908420684
2,864735504
2,779770493
2,698468106
2,664456594
2,694124097
2,73813578
2,773188876
2,762480556
2,764177351
2,81123712
2,936988981
3,070288383
3,175775321
3,257844316
3,357960363
3,459217068
3,560612312
3,644065272
3,734346166
3,818670802
3,873306125
3,880717681
3,822936427
3,736628401
3,652063283
3,546880537
3,439682508
3,320354631
3,202374714
3,112952284
3,061632255
3,05373271
3,083839158
3,143274405
3,214402636
3,249984425
3,257930062
3,242039411
3,190467232
3,145880356
3,087143495
3,04300041
3,026374297
3,036953977
3,058706649
3,117018629
3,226243036
3,379906362
3,610687359
3,871917265
4,147337543
4,427211058
4,71433189
4,960816337
5,169976065
5,33606645
5,442763078
5,479148461
5,420116733
5,304430647
5,126354592
4,95720472
4,824984111
4,781529724
4,786067077
4,876101066
5,025010836
5,186764128
5,340245468
5,429852695
5,464248414
5,437785168
5,38930157
5,327737842
5,267568885
5,262911878
5,290597732
5,355044629
5,393393543
5,274442834
5,052748689
4,735650167
4,404834287
4,168758762
4,089990507
4,113760042
4,164441605
4,133960928
4,040282148
3,915456018
3,821490813
3,720680816
3,58940425
3,464088189
3,324811104
3,187674514
3,048677099
2,890374594
2,747818719
2,687232949
2,723873706
2,87503579
3,078130436
3,2999949
3,531296188
3,717985969
3,870213871
3,974366759
4,131702755
4,278178245
4,381802844
4,420512958
4,420512958
4,384404069
4,40716617
4,536599136
4,729752845
4,951183274
5,168471301
5,40605198
5,687597964
6,03091575
6,395334912
6,739238252
7,02451506
7,24102636
7,363550058
7,402314912
7,366474247
7,304620602
7,198785265
7,086266574
6,955592782
6,839831052
6,704180946
6,58417372
6,468430089
6,384960765
6,332771955
6,313371536
6,308054562
6,31030517
6,300697729
6,251773115
6,203786456
6,205902179
6,251984802
6,340449134
6,426392716
6,483833495
